trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
4,j8_n2048,cluster018,1000000,65536,32,2048,28037387,820448,179552,114016
4,moka,cluster018,1000000,65536,0,0,662161480,713454,286546,0
4,mini_moka,cluster018,1000000,65536,0,0,382867940,713565,286435,0
4,orig,cluster019,1000000,1024,1024,1,51031968,240886,759114,758090
4,j8_n32,cluster019,1000000,1024,32,32,32511725,304116,695884,694860
4,moka,cluster019,1000000,1024,0,0,893258467,33942,966058,0
4,mini_moka,cluster019,1000000,1024,0,0,515189286,33665,966335,0
4,orig,cluster019,1000000,4096,4096,1,44131284,296407,703593,699497
4,j8_n128,cluster019,1000000,4096,32,128,33168755,316413,683587,679491
4,moka,cluster019,1000000,4096,0,0,978481161,35138,964862,0
4,mini_moka,cluster019,1000000,4096,0,0,516127773,35270,964730,0
4,orig,cluster019,1000000,16384,16384,1,49714860,315254,684746,668362
4,j8_n512,cluster019,1000000,16384,32,512,34502164,321732,678268,661884
4,moka,cluster019,1000000,16384,0,0,1041912313,43350,956650,0
4,mini_moka,cluster019,1000000,16384,0,0,532522133,43335,956665,0
4,orig,cluster019,1000000,65536,65536,1,59161569,327455,672545,607009
4,j8_n2048,cluster019,1000000,65536,32,2048,36411209,328763,671237,605701
4,moka,cluster019,1000000,65536,0,0,1299789837,74644,925356,0
4,mini_moka,cluster019,1000000,65536,0,0,539248667,74795,925205,0
4,orig,cluster034,1000000,1024,1024,1,44719786,304611,695389,694365
4,j8_n32,cluster034,1000000,1024,32,32,32158051,305111,694889,693865
4,moka,cluster034,1000000,1024,0,0,766889604,254050,745950,0
4,mini_moka,cluster034,1000000,1024,0,0,447607574,253879,746121,0
4,orig,cluster034,1000000,4096,4096,1,40986366,355199,644801,640705
4,j8_n128,cluster034,1000000,4096,32,128,32484030,354965,645035,640939
4,moka,cluster034,1000000,4096,0,0,822032239,300667,699333,0
4,mini_moka,cluster034,1000000,4096,0,0,445676600,300007,699993,0
4,orig,cluster034,1000000,16384,16384,1,44124243,390165,609835,593451
4,j8_n512,cluster034,1000000,16384,32,512,31884201,390590,609410,593026
4,moka,cluster034,1000000,16384,0,0,880632819,333907,666093,0
4,mini_moka,cluster034,1000000,16384,0,0,454973100,333616,666384,0
4,orig,cluster034,1000000,65536,65536,1,49277043,411169,588831,523295
4,j8_n2048,cluster034,1000000,65536,32,2048,35951490,411570,588430,522894
4,moka,cluster034,1000000,65536,0,0,1101988148,354781,645219,0
4,mini_moka,cluster034,1000000,65536,0,0,465668953,355056,644944,0
5,orig,cluster006,1000000,1024,1024,1,46578016,132154,867846,866822
5,j8_n32,cluster006,1000000,1024,32,32,31997147,131317,868683,867659
5,moka,cluster006,1000000,1024,0,0,853286188,105887,894113,0
5,mini_moka,cluster006,1000000,1024,0,0,487324544,106608,893392,0
5,orig,cluster006,1000000,4096,4096,1,42377530,348606,651394,647298
5,j8_n128,cluster006,1000000,4096,32,128,32381509,351809,648191,644095
5,moka,cluster006,1000000,4096,0,0,812688060,332569,667431,0
5,mini_moka,cluster006,1000000,4096,0,0,435365010,332647,667353,0
5,orig,cluster006,1000000,16384,16384,1,33468253,640281,359719,343335
5,j8_n512,cluster006,1000000,16384,32,512,31592745,638399,361601,345217
5,moka,cluster006,1000000,16384,0,0,696302020,618481,381519,0
5,mini_moka,cluster006,1000000,16384,0,0,386568512,617194,382806,0
5,orig,cluster006,1000000,65536,65536,1,29254199,829343,170657,105121
5,j8_n2048,cluster006,1000000,65536,32,2048,25848381,827400,172600,107064
5,moka,cluster006,1000000,65536,0,0,601959973,807254,192746,0
5,mini_moka,cluster006,1000000,65536,0,0,381875892,807376,192624,0
5,orig,cluster016,1000000,1024,1024,1,43870711,362663,637337,636313
5,j8_n32,cluster016,1000000,1024,32,32,31359416,370592,629408,628384
5,moka,cluster016,1000000,1024,0,0,780766836,211407,788593,0
5,mini_moka,cluster016,1000000,1024,0,0,452994643,211692,788308,0
5,orig,cluster016,1000000,4096,4096,1,36544701,493693,506307,502211
5,j8_n128,cluster016,1000000,4096,32,128,32476827,497245,502755,498659
5,moka,cluster016,1000000,4096,0,0,793940594,337997,662003,0
5,mini_moka,cluster016,1000000,4096,0,0,434771891,338494,661506,0
5,orig,cluster016,1000000,16384,16384,1,33172016,675207,324793,308409
5,j8_n512,cluster016,1000000,16384,32,512,32195588,675166,324834,308450
5,moka,cluster016,1000000,16384,0,0,738377443,512395,487605,0
5,mini_moka,cluster016,1000000,16384,0,0,398978398,512440,487560,0
5,orig,cluster016,1000000,65536,65536,1,29602890,776617,223383,157847
5,j8_n2048,cluster016,1000000,65536,32,2048,32256952,775920,224080,158544
5,moka,cluster016,1000000,65536,0,0,806305300,574761,425239,0
5,mini_moka,cluster016,1000000,65536,0,0,423165148,574782,425218,0
5,orig,cluster018,1000000,1024,1024,1,35315563,501676,498324,497300
5,j8_n32,cluster018,1000000,1024,32,32,31534165,510136,489864,488840
5,moka,cluster018,1000000,1024,0,0,698967654,382369,617631,0
5,mini_moka,cluster018,1000000,1024,0,0,411326841,381358,618642,0
5,orig,cluster018,1000000,4096,4096,1,28726528,625267,374733,370637
5,j8_n128,cluster018,1000000,4096,32,128,29924251,627333,372667,368571
5,moka,cluster018,1000000,4096,0,0,685946667,498399,501601,0
5,mini_moka,cluster018,1000000,4096,0,0,382930134,498211,501789,0
5,orig,cluster018,1000000,16384,16384,1,28462518,737810,262190,245806
5,j8_n512,cluster018,1000000,16384,32,512,28553779,736524,263476,247092
5,moka,cluster018,1000000,16384,0,0,644965611,619715,380285,0
5,mini_moka,cluster018,1000000,16384,0,0,377418535,619482,380518,0
5,orig,cluster018,1000000,65536,65536,1,22082809,820608,179392,113856
5,j8_n2048,cluster018,1000000,65536,32,2048,27530926,820448,179552,114016
5,moka,cluster018,1000000,65536,0,0,649029215,713541,286459,0
5,mini_moka,cluster018,1000000,65536,0,0,370175524,713565,286435,0
5,orig,cluster019,1000000,1024,1024,1,49609141,240886,759114,758090
5,j8_n32,cluster019,1000000,1024,32,32,31968660,304116,695884,694860
5,moka,cluster019,1000000,1024,0,0,889870860,34096,965904,0
5,mini_moka,cluster019,1000000,1024,0,0,500836887,33147,966853,0
5,orig,cluster019,1000000,4096,4096,1,43863149,296407,703593,699497
5,j8_n128,cluster019,1000000,4096,32,128,33311527,316413,683587,679491
5,moka,cluster019,1000000,4096,0,0,968440844,35173,964827,0
5,mini_moka,cluster019,1000000,4096,0,0,500412478,35213,964787,0
5,orig,cluster019,1000000,16384,16384,1,48741605,315254,684746,668362
5,j8_n512,cluster019,1000000,16384,32,512,33065123,321732,678268,661884
5,moka,cluster019,1000000,16384,0,0,1044142384,43499,956501,0
5,mini_moka,cluster019,1000000,16384,0,0,521236471,43625,956375,0
5,orig,cluster019,1000000,65536,65536,1,56898714,327455,672545,607009
5,j8_n2048,cluster019,1000000,65536,32,2048,35726338,328763,671237,605701
5,moka,cluster019,1000000,65536,0,0,1274406981,74621,925379,0
5,mini_moka,cluster019,1000000,65536,0,0,525801921,74703,925297,0
5,orig,cluster034,1000000,1024,1024,1,42885876,304611,695389,694365
5,j8_n32,cluster034,1000000,1024,32,32,30160531,305111,694889,693865
5,moka,cluster034,1000000,1024,0,0,775214814,254224,745776,0
5,mini_moka,cluster034,1000000,1024,0,0,436714436,253734,746266,0
5,orig,cluster034,1000000,4096,4096,1,41028532,355199,644801,640705
5,j8_n128,cluster034,1000000,4096,32,128,29503847,354965,645035,640939
